Transaction_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_SubCategory,Product_Name,Cost_Price,Selling_Price,Quantity,Discount
TXN-17E0EF10,2022-06-05,CUST-4705,Corporate,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 267,186.86,251.24,9,0.0
TXN-5AABB7E1,2023-08-29,CUST-3012,Corporate,Europe,UK,Furniture,Chairs,Chairs Model 936,324.83,392.4,1,0.0
TXN-ED4D6127,2022-12-01,CUST-4643,Home Office,Asia Pacific,Australia,Furniture,Furnishings,Furnishings Model 989,154.46,208.5,3,0.0
TXN-51691453,2022-11-19,CUST-3438,Consumer,Latin America,Argentina,Electronics,Accessories,Accessories Model 604,310.93,364.62,5,0.2
TXN-43482BDA,2022-11-26,CUST-4519,Consumer,North America,USA,Furniture,Chairs,Chairs Model 687,407.86,473.78,4,0.15
TXN-C9B75B49,2022-03-03,CUST-4875,Consumer,Latin America,Chile,Clothing,Men,Men Model 492,130.44,170.22,2,0.0
TXN-388710E0,2023-03-11,CUST-1967,Home Office,North America,USA,Clothing,Kids,Kids Model 419,282.27,409.1,7,0.1
TXN-020D49CA,2023-09-20,CUST-3027,Corporate,Asia Pacific,China,Electronics,Accessories,Accessories Model 830,254.33,328.05,9,0.0
TXN-2A9A0A64,2022-09-19,CUST-2236,Corporate,Latin America,Argentina,Office Supplies,Art,Art Model 592,59.14,77.43,1,0.0
TXN-7CB89467,2023-12-17,CUST-2501,Consumer,Europe,France,Furniture,Chairs,Chairs Model 858,256.95,350.24,8,0.0
TXN-289A1205,2022-08-23,CUST-2658,Consumer,Asia Pacific,China,Clothing,Shoes,Shoes Model 404,202.09,243.83,3,0.0
TXN-289A1205,2023-09-20,CUST-3908,Consumer,Europe,UK,Furniture,Bookcases,Bookcases Model 645,223.19,257.85,1,0.2
TXN-581B1C83,2022-11-09,CUST-4886,Home Office,Europe,Germany,Office Supplies,Art,Art Model 757,199.63,283.29,10,0.1
TXN-2C01DAC1,2023-04-29,CUST-1601,Corporate,Europe,Spain,Office Supplies,Paper,Paper Model 464,115.86,135.04,4,0.05
TXN-2B16947B,2022-05-29,CUST-4619,Corporate,Europe,Spain,Electronics,Smartphones,Smartphones Model 214,479.45,634.01,8,0.15
TXN-B27EF594,2022-10-05,CUST-1139,Consumer,Europe,Italy,Electronics,Laptops,Laptops Model 973,497.85,604.7,5,0.05
TXN-7DD441F8,2022-01-26,CUST-4829,Consumer,North America,USA,Office Supplies,Envelopes,Envelopes Model 197,238.82,289.89,6,0.0
TXN-314D1C37,2022-11-18,CUST-2461,Corporate,Asia Pacific,Japan,Furniture,Furnishings,Furnishings Model 812,478.96,666.6,5,0.05
TXN-783EE585,2023-05-24,CUST-2163,Consumer,North America,USA,Office Supplies,Paper,Paper Model 281,221.97,320.04,10,0.0
TXN-2CED032A,2023-10-28,CUST-3711,Consumer,Europe,Spain,Furniture,Furnishings,Furnishings Model 593,353.65,441.79,3,0.0
TXN-FC9CE3D3,2022-12-17,CUST-2424,Home Office,North America,Mexico,Furniture,Furnishings,Furnishings Model 549,91.87,103.7,10,0.1
TXN-27C61540,2023-09-10,CUST-3152,Consumer,Latin America,Chile,Office Supplies,Binders,Binders Model 799,436.16,521.77,3,0.2
TXN-C36958F1,2022-05-20,CUST-2146,Home Office,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 825,388.22,470.96,3,0.1
TXN-AD5E1884,2022-08-05,CUST-3018,Home Office,Latin America,Argentina,Furniture,Furnishings,Furnishings Model 500,211.44,277.09,3,0.05
TXN-4AFD139D,2022-11-18,CUST-4128,Corporate,Latin America,Brazil,Furniture,Tables,Tables Model 292,386.99,513.3,6,0.0
TXN-53F2AC3E,2023-11-28,CUST-3878,Consumer,Latin America,Chile,Electronics,Accessories,Accessories Model 110,75.91,108.7,2,0.2
TXN-B9F924D3,2022-11-12,CUST-1781,Home Office,Europe,France,Furniture,Tables,Tables Model 177,298.18,374.05,9,0.2
TXN-7D70247E,2022-09-18,CUST-1783,Corporate,Latin America,Chile,Office Supplies,Binders,Binders Model 336,440.86,566.23,8,0.0
TXN-F6DB3FCB,2022-10-08,CUST-3932,Corporate,Asia Pacific,Australia,Electronics,Laptops,Laptops Model 279,248.12,343.32,3,0.0
TXN-7AC0F0B4,2023-06-13,CUST-2631,Corporate,Europe,UK,Office Supplies,Art,Art Model 397,34.87,50.72,1,0.15
TXN-28E59744,2022-03-14,CUST-1051,Corporate,Latin America,Brazil,Furniture,Chairs,Chairs Model 130,265.11,383.95,1,0.0
TXN-6836F5B1,2023-04-27,CUST-3822,Corporate,North America,Canada,Office Supplies,Art,Art Model 900,65.03,87.02,6,0.2
TXN-9BCB7F79,2022-07-18,CUST-4831,Home Office,Asia Pacific,India,Office Supplies,Binders,Binders Model 940,177.86,257.12,9,0.0
TXN-A6AC3FB0,2022-05-15,CUST-2564,Home Office,Asia Pacific,Australia,Office Supplies,Art,Art Model 842,412.81,511.78,7,0.0
TXN-ECF2B035,2022-03-24,CUST-3871,Corporate,North America,Canada,Office Supplies,Art,Art Model 174,336.63,462.25,4,0.0
TXN-89022D41,2022-06-03,CUST-4265,Corporate,Latin America,Brazil,Clothing,Men,Men Model 517,174.32,198.25,3,0.0
TXN-667393C9,2023-01-29,CUST-1262,Corporate,Latin America,Brazil,Electronics,Laptops,Laptops Model 330,356.92,521.72,1,0.0
TXN-4ECB81F7,2023-02-11,CUST-2211,Consumer,Latin America,Argentina,Electronics,Accessories,Accessories Model 851,232.19,326.54,2,0.0
TXN-91B19EA5,2023-09-03,CUST-2181,Corporate,North America,Canada,Office Supplies,Art,Art Model 262,244.89,297.71,9,0.05
TXN-2B818312,2022-12-07,CUST-2265,Corporate,Latin America,Chile,Clothing,Kids,Kids Model 713,442.46,593.41,9,0.2
TXN-821C76B4,2023-11-13,CUST-4692,Consumer,North America,Canada,Office Supplies,Binders,Binders Model 402,193.89,215.02,5,0.2
TXN-41615A99,2023-11-05,CUST-3055,Consumer,Europe,Italy,Furniture,Furnishings,Furnishings Model 785,272.81,360.97,4,0.0
TXN-7E81B2C9,2022-09-10,CUST-4747,Corporate,North America,Mexico,Electronics,Tablets,Tablets Model 398,279.75,387.58,9,0.15
TXN-AA1C381F,2023-06-18,CUST-1104,Consumer,Asia Pacific,China,Clothing,Men,Men Model 218,303.17,375.15,7,0.05
TXN-FD505E7A,2023-10-09,CUST-3384,Consumer,Europe,Germany,Clothing,Women,Women Model 654,20.45,29.02,8,0.2
TXN-1E0761A7,2023-11-24,CUST-4240,Consumer,Europe,Germany,Office Supplies,Paper,Paper Model 563,50.01,58.26,1,0.2
TXN-88741AFF,2022-09-27,CUST-2796,Corporate,Latin America,Chile,Clothing,Kids,Kids Model 997,449.15,$592.07,10,0.0
TXN-0F0D8A7B,2022-07-28,CUST-2001,Consumer,Europe,Germany,Furniture,Tables,Tables Model 380,157.31,222.33,2,0.0
TXN-75A459BB,2022-08-20,CUST-3372,Home Office,North America,USA,Electronics,Accessories,Accessories Model 183,97.85,130.3,5,0.0
TXN-6A7A5189,2023-11-03,CUST-3234,Consumer,North America,Mexico,Furniture,Tables,Tables Model 165,280.59,344.99,9,0.0
TXN-E65956FC,2022-11-27,CUST-4172,Consumer,Latin America,Chile,Electronics,Accessories,Accessories Model 685,433.92,560.31,7,0.0
TXN-74596788,2022-06-07,CUST-3956,Home Office,Europe,UK,Electronics,Laptops,Laptops Model 761,148.09,192.24,2,0.0
TXN-96D6A3ED,2023-03-10,CUST-1063,Corporate,Asia Pacific,Japan,Clothing,Women,Women Model 633,197.51,272.84,6,0.0
TXN-91CD7DF9,2023-12-25,CUST-1248,Home Office,Europe,UK,Clothing,Kids,Kids Model 421,456.36,$533.75,2,0.05
TXN-39925114,2022-05-05,CUST-3913,Consumer,North America,USA,Furniture,Tables,Tables Model 670,441.18,617.17,3,0.05
TXN-F425A193,2022-09-17,CUST-2386,Corporate,Latin America,Chile,Furniture,Bookcases,Bookcases Model 466,480.06,656.45,7,0.0
TXN-8598BEBE,2022-10-20,CUST-1495,Home Office,Europe,France,Electronics,Smartphones,Smartphones Model 632,196.95,247.93,2,0.0
TXN-A691E411,2022-10-25,CUST-3820,Consumer,Asia Pacific,China,Clothing,Women,Women Model 985,470.41,682.06,1,0.0
TXN-F9EFDDC1,2023-01-20,CUST-2606,Home Office,North America,USA,Clothing,Women,Women Model 326,132.81,179.45,10,0.0
TXN-866341AE,2023-05-17,CUST-4340,Consumer,Europe,France,Furniture,Bookcases,Bookcases Model 356,193.97,287.15,8,0.0
TXN-CE4399BB,2023-11-26,CUST-1563,Consumer,Europe,France,Electronics,Laptops,Laptops Model 615,434.75,573.55,3,0.1
TXN-83846E5C,2022-08-07,CUST-3888,Corporate,Asia Pacific,Japan,Office Supplies,Paper,Paper Model 268,476.68,529.35,5,0.1
TXN-E2ED0CD7,2022-11-09,CUST-3842,Consumer,Asia Pacific,Japan,Electronics,Smartphones,Smartphones Model 600,402.07,585.03,1,0.2
TXN-4AFC8EB6,2022-11-28,CUST-3247,Consumer,Europe,Germany,Electronics,Smartphones,Smartphones Model 296,348.73,480.39,9,0.2
TXN-A770F1B3,2022-01-04,CUST-3286,Corporate,Europe,Germany,Clothing,Kids,Kids Model 587,329.01,457.76,4,0.0
TXN-7278422E,2022-12-18,CUST-3095,Home Office,Latin America,Chile,Furniture,Furnishings,Furnishings Model 802,409.1,610.49,6,0.05
TXN-2286BD6F,2023-05-26,CUST-4727,Consumer,Latin America,Chile,Clothing,Shoes,Shoes Model 917,135.88,160.99,8,0.0
TXN-A4943995,2022-02-03,CUST-3591,Consumer,North America,USA,Furniture,Chairs,Chairs Model 801,148.61,201.55,2,0.2
TXN-22AC34E3,2023-09-21,CUST-1504,Home Office,Europe,Spain,Electronics,Smartphones,Smartphones Model 333,472.44,617.6,5,0.2
TXN-C003FB0D,2023-11-29,CUST-1597,Home Office,Asia Pacific,Japan,Furniture,Bookcases,Bookcases Model 277,459.27,653.97,4,0.0
TXN-A1FD8EDF,2023-04-20,CUST-3822,Consumer,Asia Pacific,Japan,Office Supplies,Binders,Binders Model 160,329.29,420.69,6,0.05
TXN-A0678711,2022-02-27,CUST-3313,Consumer,Europe,Italy,Office Supplies,Paper,Paper Model 541,123.63,173.23,9,0.05
TXN-23432CE9,2022-06-26,CUST-1492,Consumer,Europe,France,Office Supplies,Art,Art Model 410,40.32,48.07,7,0.0
TXN-7DC297C7,2022-11-18,CUST-2649,Home Office,Europe,Spain,Electronics,Tablets,Tablets Model 389,133.6,188.0,3,0.1
TXN-93593944,2022-11-16,CUST-2547,Home Office,North America,Canada,Clothing,Women,Women Model 995,214.93,297.88,5,0.0
TXN-088A829A,2022-09-08,CUST-1574,Corporate,Asia Pacific,China,Office Supplies,Paper,Paper Model 727,122.88,161.6,5,0.0
TXN-A726FC97,2022-05-16,CUST-1499,Consumer,Latin America,Argentina,Clothing,Kids,Kids Model 478,474.39,672.68,2,0.1
TXN-9A94CBF2,2023-05-31,CUST-4030,Corporate,Latin America,Chile,Furniture,Furnishings,Furnishings Model 794,64.78,72.08,8,0.0
TXN-892F59EF,2023-03-21,CUST-3018,Corporate,North America,Canada,Clothing,Women,Women Model 310,279.55,371.56,4,0.1
TXN-9101A1DD,2022-09-12,CUST-2186,Home Office,Asia Pacific,Australia,Office Supplies,Binders,Binders Model 753,392.42,444.99,8,0.0
TXN-05AD8549,2022-11-01,CUST-3318,Consumer,Asia Pacific,China,Electronics,Laptops,Laptops Model 237,280.43,387.78,9,0.15
TXN-05AD8549,2022-12-07,CUST-2050,Consumer,Asia Pacific,India,Furniture,Tables,Tables Model 936,74.67,93.44,5,0.15
TXN-C71776E1,2023-03-28,CUST-2284,Home Office,Asia Pacific,Australia,Electronics,Tablets,Tablets Model 278,242.43,$363.57,2,0.0
TXN-B1ABCA03,2022-08-30,CUST-1408,Consumer,Latin America,Chile,Office Supplies,Binders,Binders Model 200,184.0,266.8,10,0.1
TXN-A5DA94F9,2022-07-17,CUST-4171,Home Office,Latin America,Chile,Clothing,Shoes,Shoes Model 360,263.63,394.44,4,0.0
TXN-D40FBCE6,2023-05-22,CUST-3500,Consumer,North America,Mexico,Furniture,Bookcases,Bookcases Model 998,81.87,121.31,2,0.2
TXN-AC24F5A1,2023-04-10,CUST-3489,Consumer,Asia Pacific,China,Clothing,Women,Women Model 991,419.04,596.15,1,0.0
TXN-D7B12C69,2023-04-10,CUST-2132,Consumer,Asia Pacific,India,Furniture,Chairs,Chairs Model 273,56.87,77.66,8,0.0
TXN-31C2D483,2023-11-11,CUST-4575,Consumer,Europe,Spain,Office Supplies,Envelopes,Envelopes Model 863,164.56,233.58,3,0.2
TXN-83ECB68F,2023-05-11,CUST-4478,Consumer,Latin America,Brazil,Clothing,Men,Men Model 243,28.97,38.36,6,0.05
TXN-25A9E40A,2023-04-17,CUST-4115,Consumer,Latin America,Chile,Office Supplies,Art,Art Model 165,188.1,209.53,1,0.05
TXN-A5474004,2023-09-20,CUST-3082,Consumer,Latin America,Argentina,Clothing,Shoes,Shoes Model 811,382.82,443.69,1,0.15
TXN-08805967,2022-03-17,CUST-3824,Home Office,North America,USA,Furniture,Bookcases,Bookcases Model 375,312.26,465.46,8,0.0
TXN-8F11A4C9,2022-02-24,CUST-4248,Consumer,Asia Pacific,India,Electronics,Tablets,Tablets Model 917,466.45,672.13,10,0.15
TXN-8E130C0F,2023-04-03,CUST-1875,Consumer,Europe,UK,Electronics,Accessories,Accessories Model 125,452.34,555.54,2,0.05
TXN-9C26E1F0,2022-12-15,CUST-3044,Consumer,Europe,Italy,Electronics,Tablets,Tablets Model 603,321.93,475.36,1,0.2
TXN-0ADEB378,2023-12-03,CUST-4426,Consumer,North America,USA,Electronics,Tablets,Tablets Model 513,135.63,168.69,2,0.15
TXN-3CAF7492,2023-04-09,CUST-3407,Consumer,North America,USA,Furniture,Furnishings,Furnishings Model 232,157.76,191.1,5,0.0
TXN-B2D7E3F1,2022-05-08,CUST-2936,Consumer,Latin America,Argentina,Office Supplies,Envelopes,Envelopes Model 379,461.03,667.67,4,0.1
TXN-6BF9E7BE,2022-12-27,CUST-3573,Corporate,North America,Canada,Office Supplies,Binders,Binders Model 348,276.63,364.55,10,0.15
TXN-701CCC8A,2022-06-07,CUST-2686,Consumer,North America,USA,Office Supplies,Envelopes,Envelopes Model 355,219.75,255.71,2,0.05
TXN-EF6CB01C,2023-09-09,CUST-4086,Consumer,Europe,Spain,Office Supplies,Art,Art Model 777,225.05,272.08,1,0.05
TXN-0E0AD9F4,2022-01-06,CUST-4651,Home Office,Latin America,Chile,Furniture,Furnishings,Furnishings Model 348,,555.25,5,0.0
TXN-522F364D,2023-01-10,CUST-1599,Home Office,Europe,Germany,Electronics,Tablets,Tablets Model 238,416.83,611.04,1,0.15
TXN-19894959,2022-09-07,CUST-3028,Corporate,Europe,UK,Office Supplies,Envelopes,Envelopes Model 682,262.16,378.13,10,0.15
TXN-C472B593,2022-10-17,CUST-3165,Consumer,Latin America,Chile,Clothing,Kids,Kids Model 810,67.48,89.23,4,0.0
TXN-AB686201,2023-03-02,CUST-2147,Corporate,Europe,Germany,Clothing,Men,Men Model 458,342.85,381.75,1,0.0
TXN-22D2CFC6,2023-06-06,CUST-3517,Home Office,Latin America,Chile,Electronics,Accessories,Accessories Model 664,350.84,430.68,4,0.05
TXN-73C21519,2023-09-23,CUST-1334,Consumer,Europe,Germany,Furniture,Furnishings,Furnishings Model 614,100.21,135.81,8,0.2
TXN-D2EC0575,2022-10-18,CUST-3399,Consumer,Europe,Spain,Office Supplies,Envelopes,Envelopes Model 403,429.76,485.07,2,0.2
TXN-E966B653,2023-06-19,CUST-1071,Consumer,Latin America,Brazil,Furniture,Bookcases,Bookcases Model 109,384.62,426.78,1,0.05
TXN-454F11E8,2022-04-26,CUST-2379,Consumer,Europe,Germany,Furniture,Chairs,Chairs Model 757,295.88,$362.31,8,0.1
TXN-C40133D6,2023-04-26,CUST-3427,Consumer,Asia Pacific,Australia,Electronics,Smartphones,Smartphones Model 633,93.8,103.8,10,0.1
TXN-584A212A,2022-12-01,CUST-4638,Home Office,Europe,Italy,Electronics,Laptops,Laptops Model 350,334.42,488.15,1,0.05
TXN-06825D76,2022-02-08,CUST-3108,Consumer,North America,USA,Office Supplies,Paper,Paper Model 135,455.79,596.19,2,0.1
TXN-3F2C5AB3,2022-11-10,CUST-2746,Consumer,North America,Mexico,Furniture,Tables,Tables Model 628,325.89,447.55,6,0.1
TXN-FDADED1C,2022-11-01,CUST-2013,Corporate,North America,Canada,Clothing,Shoes,Shoes Model 462,311.73,379.83,10,0.05
TXN-A6701505,2022-04-01,CUST-4586,Home Office,Asia Pacific,India,Furniture,Tables,Tables Model 363,11.22,13.86,1,0.0
TXN-A2BBB4FE,2023-04-23,CUST-4806,Corporate,Asia Pacific,China,Office Supplies,Binders,Binders Model 937,319.55,358.08,10,0.0
TXN-8392174A,2022-11-04,CUST-4085,Corporate,Europe,Italy,Clothing,Men,Men Model 280,,225.08,1,0.15
TXN-6B3B53D0,2022-02-24,CUST-1120,Consumer,Europe,UK,Furniture,Furnishings,Furnishings Model 706,194.89,238.22,3,0.0
TXN-BB8E3B0F,2022-09-14,CUST-3117,Corporate,Latin America,Argentina,Office Supplies,Binders,Binders Model 914,221.61,283.94,5,0.2
TXN-E5188177,2023-10-31,CUST-1718,Home Office,North America,Canada,Clothing,Shoes,Shoes Model 374,49.33,56.76,2,0.05
TXN-5F11AAC8,2022-05-21,CUST-4620,Corporate,Asia Pacific,China,Electronics,Accessories,Accessories Model 631,360.38,482.5,8,0.1
TXN-6DE0CC0F,2022-12-13,CUST-2812,Home Office,Latin America,Argentina,Office Supplies,Art,Art Model 977,,167.03,3,0.0
TXN-E7AB7797,2022-12-22,CUST-2398,Consumer,Europe,Italy,Electronics,Accessories,Accessories Model 738,237.13,330.62,8,0.0
TXN-5902DABD,2023-04-08,CUST-1141,Corporate,Europe,Italy,Office Supplies,Art,Art Model 867,104.43,150.13,5,0.2
TXN-19F81B68,2023-11-06,CUST-1116,Consumer,Europe,Germany,Furniture,Bookcases,Bookcases Model 526,273.16,338.42,10,0.05
TXN-2849D11E,2023-12-12,CUST-1308,Home Office,Asia Pacific,Japan,Furniture,Chairs,Chairs Model 987,186.09,271.52,8,0.0
TXN-C6934C76,2022-06-20,CUST-4891,Home Office,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 906,441.53,623.73,4,0.15
TXN-E20C7A2F,2022-11-27,CUST-2550,Corporate,Latin America,Chile,Clothing,Shoes,Shoes Model 362,223.88,295.78,8,0.2
TXN-ED358437,2022-07-11,CUST-1120,Consumer,Latin America,Argentina,Electronics,Tablets,Tablets Model 819,248.6,341.26,3,0.05
TXN-3D1A600A,2023-08-30,CUST-1497,Corporate,North America,Mexico,Clothing,Kids,Kids Model 325,304.48,411.85,10,0.1
TXN-5E27773B,2022-07-02,CUST-2224,Consumer,Asia Pacific,Australia,Office Supplies,Binders,Binders Model 281,489.12,717.22,8,0.0
TXN-6B8B3260,2023-08-01,CUST-2448,Consumer,North America,Canada,Clothing,Men,Men Model 492,56.35,62.77,8,0.0
TXN-FCD5B303,2022-05-29,CUST-1871,Home Office,Europe,Germany,Electronics,Laptops,Laptops Model 177,178.13,240.07,5,0.2
TXN-EE5361BF,2023-10-31,CUST-2854,Corporate,Latin America,Brazil,Electronics,Smartphones,Smartphones Model 386,16.67,18.75,2,0.15
TXN-A0492B4A,2023-12-21,CUST-4123,Consumer,Europe,France,Electronics,Tablets,Tablets Model 329,406.19,536.67,5,0.2
TXN-82A30884,2023-04-11,CUST-1467,Consumer,North America,Mexico,Office Supplies,Paper,Paper Model 854,53.74,$80.22,7,0.1
TXN-A72A1286,2023-05-01,CUST-1470,Consumer,North America,Mexico,Electronics,Laptops,Laptops Model 806,41.48,57.24,8,0.15
TXN-33DD1984,2023-12-03,CUST-3520,Home Office,Europe,France,Electronics,Smartphones,Smartphones Model 371,168.0,212.76,9,0.0
TXN-C2EFDADE,2023-04-24,CUST-2428,Consumer,North America,USA,Clothing,Shoes,Shoes Model 914,291.03,349.02,6,0.15
TXN-86D9E50A,2022-12-19,CUST-2082,Home Office,Latin America,Brazil,Furniture,Furnishings,Furnishings Model 457,270.53,332.75,9,0.0
TXN-8CD981F8,2022-12-10,CUST-2496,Corporate,North America,USA,Electronics,Accessories,Accessories Model 844,109.78,148.42,5,0.05
TXN-2052FE47,2022-02-16,CUST-3894,Corporate,North America,Mexico,Electronics,Laptops,Laptops Model 600,394.7,497.25,1,0.0
TXN-9326D65C,2022-11-24,CUST-2241,Consumer,Latin America,Argentina,Clothing,Shoes,Shoes Model 315,321.97,366.81,8,0.0
TXN-B9B6DE60,2022-07-28,CUST-2782,Corporate,Europe,Germany,Clothing,Women,Women Model 608,220.63,245.65,1,0.0
TXN-A3D6921E,2023-09-08,CUST-1184,Consumer,Europe,France,Furniture,Bookcases,Bookcases Model 299,100.22,112.11,4,0.0
TXN-B2EF59CF,2023-03-06,CUST-4659,Corporate,North America,USA,Office Supplies,Envelopes,Envelopes Model 667,188.95,245.44,9,0.05
TXN-3A09C615,2023-01-25,CUST-3758,Corporate,Latin America,Brazil,Office Supplies,Binders,Binders Model 322,240.31,357.23,7,0.1
TXN-B03F9F3E,2023-07-13,CUST-2920,Corporate,Latin America,Brazil,Office Supplies,Binders,Binders Model 147,441.9,574.8,1,0.0
TXN-F418985F,2023-01-02,CUST-3283,Corporate,North America,Mexico,Electronics,Laptops,Laptops Model 584,344.11,387.29,5,0.1
TXN-132989E6,2023-02-10,CUST-4017,Corporate,Asia Pacific,India,Office Supplies,Envelopes,Envelopes Model 432,243.08,318.4,10,0.05
TXN-0ECC8C3E,2023-11-12,CUST-4119,Home Office,Latin America,Argentina,Furniture,Furnishings,Furnishings Model 520,63.53,86.85,10,0.05
TXN-6F08E8D0,2023-02-11,CUST-3798,Home Office,Europe,Spain,Office Supplies,Art,Art Model 278,435.01,480.91,4,0.0
TXN-93D73367,2023-11-18,CUST-1036,Corporate,North America,USA,Electronics,Laptops,Laptops Model 204,201.03,276.44,5,0.2
TXN-90F81757,2023-06-28,CUST-3875,Consumer,Asia Pacific,Australia,Electronics,Tablets,Tablets Model 108,495.17,599.84,3,0.05
TXN-BC58B3CF,2022-06-09,CUST-3269,Consumer,Europe,Italy,Clothing,Kids,Kids Model 502,246.62,320.38,2,0.2
TXN-490D6E1E,2023-11-16,CUST-2227,Consumer,Asia Pacific,Australia,Office Supplies,Envelopes,Envelopes Model 323,332.97,380.86,10,0.0
TXN-BDC9B399,2022-11-28,CUST-3189,Home Office,Asia Pacific,Japan,Furniture,Tables,Tables Model 171,476.97,542.9,4,0.05
TXN-F55345A9,2022-12-25,CUST-4090,Consumer,North America,Mexico,Clothing,Kids,Kids Model 194,454.51,559.17,10,0.2
TXN-84607BBC,2022-07-05,CUST-3647,Corporate,Latin America,Argentina,Furniture,Chairs,Chairs Model 117,315.23,410.97,1,0.0
TXN-82E291D6,2022-01-20,CUST-2945,Consumer,North America,Canada,Office Supplies,Art,Art Model 449,417.48,480.75,9,0.15
TXN-F275E622,2022-07-09,CUST-1509,Corporate,Asia Pacific,Japan,Office Supplies,Binders,Binders Model 626,438.44,489.7,3,0.0
TXN-4AB98319,2022-04-22,CUST-1036,Corporate,Asia Pacific,India,Electronics,Accessories,Accessories Model 547,262.81,386.9,4,0.1
TXN-26DD30BA,2023-11-13,CUST-4385,Home Office,Europe,UK,Clothing,Shoes,Shoes Model 934,348.22,448.53,2,0.2
TXN-A626EE52,2023-07-23,CUST-4205,Consumer,Latin America,Argentina,Electronics,Laptops,Laptops Model 659,363.75,474.82,10,0.0
TXN-BED819C6,2022-10-24,CUST-4269,Consumer,Latin America,Argentina,Electronics,Accessories,Accessories Model 441,386.13,559.62,10,0.0
TXN-C41D8A7B,2023-07-18,CUST-1391,Corporate,Asia Pacific,China,Furniture,Bookcases,Bookcases Model 281,357.19,524.42,7,0.15
TXN-FBF1D05D,2022-06-13,CUST-1780,Corporate,Latin America,Brazil,Electronics,Tablets,Tablets Model 227,463.11,595.8,9,0.1
TXN-EDD4FA55,2023-02-10,CUST-3442,Corporate,North America,USA,Office Supplies,Paper,Paper Model 390,332.02,468.75,7,0.1
TXN-DB8F4600,2022-12-17,CUST-3640,Consumer,Asia Pacific,Japan,Furniture,Furnishings,Furnishings Model 650,398.82,440.55,6,0.2
TXN-0FA577B2,2022-11-28,CUST-2081,Consumer,Europe,UK,Office Supplies,Binders,Binders Model 743,412.71,572.06,3,0.0
TXN-4AFA7DD7,2023-01-19,CUST-2348,Consumer,Latin America,Argentina,Furniture,Chairs,Chairs Model 233,175.31,$251.14,7,0.05
TXN-6F7A4CE4,2023-04-12,CUST-1203,Corporate,North America,Mexico,Furniture,Chairs,Chairs Model 968,123.24,183.44,8,0.05
TXN-5E11FE2C,2023-11-11,CUST-1405,Corporate,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 619,54.81,$70.82,5,0.15
TXN-D35A9595,2023-08-08,CUST-4132,Consumer,North America,Mexico,Furniture,Bookcases,Bookcases Model 886,213.91,263.46,4,0.1
TXN-6271F2E3,2022-08-18,CUST-1365,Home Office,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 731,174.4,207.65,3,0.0
TXN-23E8F829,2023-11-18,CUST-3283,Corporate,Asia Pacific,Japan,Clothing,Women,Women Model 470,92.44,121.13,8,0.0
TXN-18DE09DB,2022-12-16,CUST-3367,Corporate,Europe,Italy,Office Supplies,Paper,Paper Model 782,384.55,524.59,3,0.0
TXN-A5FECB60,2023-11-21,CUST-1456,Home Office,Latin America,Argentina,Furniture,Tables,Tables Model 699,201.32,$275.36,8,0.2
